state,dist,year,dem,redist1,redist2,vote_P0,cand_dwnom0,prim_total0,vote_P1,cand_dwnom1,fully_open_general,this_primary_open,this_primary_open_other_inc,this_primary_inc_other_open,both_primaries_inc,tot_amountQ,tot_amountY,absdist,rv,treat,rv_treat,dv,margin,rv2,rv3,rv4,prim_total_winner,prim_pac_share,prim_share,winner_score,inc_winner,party_share,group_share,pnv,lag_pnv,dv_win,lag_dv_party,vote_G_comb,lag_dv_vote,lag_dv_pac,dv2,dv_win2,dv3,dv_win3,dv4,dv_win4,dv5,dv_win5,dv_lag,dv_win_lag,safe_for_party,competitive,dwnom1,dw1,dw2,dw3,dw4,dw_lag,cov2dc,qual_D,qual_R,qual,winner_hall_snyder_score,wnom1,lag_wnom1,abs_lag_wnom,abs_dw_lag,winner_female,winner_share
OK,5,2006,0,108,1000,0.1892641931772232,0.24462535977363586,22750,0.345662385225296,0.23376873135566711,1,1,0,0,0,64831.34765625,0,0.01085662841796875,-0.14618661999702454,0,0,0.6181502342224121,0.14618661999702454,0.021370528265833855,-0.0031240852549672127,4.566994612105191e-4,21200,0.5199999809265137,0.5176336765289307,0.23376873135566711,0,0,0.9779664278030396,0.38499999046325684,0.38499999046325684,1,NA,0.6181502342224121,NA,NA,0.6589158773422241,1,0.6441691517829895,1,NA,NA,NA,NA,0.6605552434921265,1,1,0,0.6110000014305115,0.6110000014305115,0.703000009059906,NA,NA,0.6570000052452087,NA,0,1,1,0.23376873135566711,0.6598080396652222,0.8153297901153564,0.8153297901153564,0.6570000052452087,1,0.48236632347106934
OR,1,1992,1,103,108,0.5876308679580688,-0.23050016164779663,33700,0.41236916184425354,-0.09421230107545853,1,1,0,0,0,95687.6796875,9803.8974609375,0.1362878680229187,0.08763086795806885,1,0.08763086795806885,0.5202975273132324,0.08763086795806885,0.007679169066250324,6.729322485625744e-4,5.8969635574612767e-5,33700,0.7142857313156128,0.7042842507362366,-0.23050016164779663,0,0.08208215981721878,0.8011355996131897,0.5586000680923462,NA,1,NA,0.5202975273132324,NA,NA,0.5006839036941528,1,0.5340592861175537,1,0.5153895616531372,1,0.60540372133255,1,NA,NA,0,1,-0.4560000002384186,-0.4560000002384186,-0.4560000002384186,-0.36899998784065247,-0.375,NA,0.342987060546875,0,1,0,-0.23050016164779663,-0.629129946231842,NA,NA,NA,1,0.7042842507362366
OR,1,1998,1,103,108,0.42899003624916077,-0.33254900574684143,12500,0.5231366753578186,-0.184334397315979,1,1,0,0,0,223116.921875,29189.3984375,0.14821460843086243,-0.049440205097198486,0,0,0.5153895616531372,0.049440205097198486,0.0024443338625133038,-1.2084836635040119e-4,5.974768100713845e-6,64000,0.1702127605676651,0.16339869797229767,-0.184334397315979,0,0.09956784546375275,0.7610732913017273,0.5586000680923462,0.5586000680923462,1,0.08208215981721878,0.5153895616531372,0.5202975273132324,0.8011355996131897,0.60540372133255,1,NA,NA,NA,NA,NA,NA,0.5340592861175537,1,0,1,-0.36899998784065247,-0.375,NA,NA,NA,-0.4560000002384186,0.35112297534942627,0,0,0,-0.184334397315979,-0.3525848388671875,-0.8820962905883789,0.8820962905883789,0.4560000002384186,0,0.8366013169288635
OR,2,1986,1,98,103,0.4590742290019989,-0.32342129945755005,1750,0.3361949324607849,-0.18481551110744476,0,1,1,0,0,51935.36328125,208.69068908691406,0.13860578835010529,0.07725644111633301,1,0.07725644111633301,0.3981344997882843,0.07725644111633301,0.005968557670712471,4.611095355357975e-4,3.562368146958761e-5,1750,0.1417004019021988,0.1417004019021988,-0.32342129945755005,0,0.004002195317298174,0.9959977865219116,0.3998872935771942,0.3998872935771942,0,NA,0.3981344997882843,NA,NA,0.3733767867088318,0,0.31962642073631287,0,NA,NA,NA,NA,0.4302043318748474,0,0,0,0.3619999885559082,0.3930000066757202,0.42500001192092896,NA,NA,0.3310000002384186,0.7584118843078613,1,1,1,-0.32342129945755005,0.5669032335281372,0.5098167657852173,0.5098167657852173,0.3310000002384186,0,0.1417004019021988
OR,3,1980,1,93,98,0.6005163788795471,-0.11908761411905289,24035,0.3994835913181305,0.027076950296759605,0,0,0,1,0,77622.15625,1586.1650390625,0.14616456627845764,0.10051637887954712,1,0.10051637887954712,0.7195724248886108,0.10051637887954712,0.010103542357683182,0.0010155715281143785,1.0208156891167164e-4,24035,0.24879111349582672,0.251754492521286,-0.11908761411905289,0,0.020025230944156647,0.9799747467041016,0.5372732281684875,0.5372732281684875,1,NA,0.7195724248886108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-0.2849999964237213,NA,NA,NA,NA,-0.3230000138282776,NA,0,0,0,-0.11908761411905289,-0.7809194922447205,NA,NA,0.3230000138282776,0,0.251754492521286
OR,4,1986,1,98,103,0.33806493878364563,-0.17118388414382935,27100,0.32550567388534546,-0.11305569857358932,1,1,0,0,0,137895.65625,0,0.05812818557024002,0.009463369846343994,1,0.009463369846343994,0.5406717658042908,0.009463369846343994,8.955536759458482e-5,8.474955848214449e-7,8.020164088407e-9,27100,0.8238866329193115,0.8305240869522095,-0.17118388414382935,0,0,0.8768255710601807,0.5059982538223267,0.5059982538223267,1,NA,0.5406717658042908,NA,NA,0.7198463082313538,1,1,1,NA,NA,NA,NA,0.5817224979400635,1,0,1,-0.43700000643730164,-0.44600000977516174,-0.45399999618530273,NA,NA,-0.2939999997615814,0.8015897870063782,1,1,1,-0.17118388414382935,-0.4241458773612976,-0.4699627459049225,0.4699627459049225,0.2939999997615814,0,0.8305240869522095
OR,5,1984,1,98,103,0.41435718536376953,-0.32570645213127136,70476,0.1486329585313797,-0.17439106106758118,0,1,1,0,0,145180.15625,11321.462890625,0.15131539106369019,0.23599368333816528,1,0.23599368333816528,0.4550749361515045,0.23599368333816528,0.055693019181489944,0.013143200427293777,0.0031017123255878687,70476,0.8545467257499695,0.8573201298713684,-0.32570645213127136,0,0.06745008379220963,0.8649424314498901,0.4496461749076843,0.4496461749076843,0,NA,0.4550749361515045,NA,NA,0.3952525556087494,0,0.49840959906578064,0,0.5507380962371826,1,NA,NA,0.48778948187828064,0,0,1,0.5839999914169312,0.5440000295639038,0.5040000081062317,-0.5920000076293945,NA,0.6240000128746033,0.5399895906448364,1,0,1,-0.32570645213127136,0.7694425582885742,0.8743489980697632,0.8743489980697632,0.6240000128746033,1,0.8573201298713684
OR,5,1994,1,103,108,0.09827007353305817,-0.3429763615131378,27421,0.3953374922275543,-0.3016226589679718,1,1,0,0,0,121163.8359375,38873.98828125,0.041353702545166016,-0.30091458559036255,0,0,0.48437872529029846,0.30091458559036255,0.09054958820343018,-0.02724769152700901,0.008199227973818779,34221,0.4736942946910858,0.4448428153991699,-0.3016226589679718,0,0.22737190127372742,0.7086808681488037,0.5197941660881042,0.5197941660881042,0,0.06745008379220963,0.48437872529029846,0.4550749361515045,0.8649424314498901,0.5266334414482117,1,0.5753024816513062,1,0.5685298442840576,1,NA,NA,0.6403293609619141,1,0,1,0.2150000035762787,-0.32199999690055847,-0.3149999976158142,-0.3070000112056732,NA,-0.5920000076293945,0.5341655015945435,1,1,1,-0.3016226589679718,0.23176777362823486,-0.7832339406013489,0.7832339406013489,0.5920000076293945,1,0.5551571846008301
OR,5,1994,0,103,108,0.42478713393211365,0.1780880242586136,31529,0.2592758238315582,0.11978074908256531,1,1,0,0,0,69089.328125,57323.6796875,0.05830727517604828,0.12097668647766113,1,0.12097668647766113,0.5156213045120239,0.12097668647766113,0.014635358937084675,0.0017705372301861644,2.1419372933451086e-4,31529,0.6661101579666138,0.75017249584198,0.1780880242586136,0,0.40043988823890686,0.4826298952102661,0.5197941660881042,0.5197941660881042,1,NA,0.5156213045120239,NA,NA,0.47336655855178833,0,0.42469751834869385,0,0.4314701557159424,0,NA,NA,0.35967063903808594,0,0,1,0.2150000035762787,-0.32199999690055847,-0.3149999976158142,-0.3070000112056732,NA,-0.5920000076293945,0.5341655015945435,1,1,1,0.1780880242586136,0.23176777362823486,-0.7832339406013489,0.7832339406013489,0.5920000076293945,0,0.75017249584198
OR,5,1996,1,103,108,0.27443358302116394,-0.3318500816822052,17600,0.5144593715667725,-0.13357532024383545,0,1,1,0,0,131849.5625,24343.1875,0.19827476143836975,-0.15212824940681458,0,0,0.5266334414482117,0.15212824940681458,0.02314300462603569,-0.0035207048058509827,5.35598665010184e-4,56848,0.2557525932788849,0.2364066243171692,-0.13357532024383545,0,0.13865336775779724,0.7509856820106506,0.5197941660881042,0.5197941660881042,1,0.22737190127372742,0.5266334414482117,0.48437872529029846,0.7086808681488037,0.5753024816513062,1,0.5685298442840576,1,NA,NA,NA,NA,0.48437872529029846,0,0,1,-0.32199999690055847,-0.3149999976158142,-0.3070000112056732,NA,NA,0.2150000035762787,0.533521294593811,1,1,1,-0.13357532024383545,-0.6468605399131775,0.23176777362823486,0.23176777362823486,0.2150000035762787,1,0.7635933756828308
PA,1,1982,1,98,103,0.5185191035270691,-0.22357311844825745,35527,0.4814808964729309,-0.12300849705934525,0,0,0,0,1,124606.5390625,4740.41455078125,0.1005646213889122,0.018519103527069092,1,0.018519103527069092,0.730887770652771,0.018519103527069092,3.429572097957134e-4,6.351259798975661e-6,1.1761963492062932e-7,35527,0.39351603388786316,0.44879990816116333,-0.22357311844825745,1,0.031161246821284294,0.8191044926643372,0.6486749649047852,NA,1,NA,0.730887770652771,NA,NA,0.7492994070053101,1,0.7474393248558044,1,0.7631521224975586,1,0.794268786907196,1,NA,NA,1,0,-0.4729999899864197,-0.48500001430511475,-0.49799999594688416,-0.5099999904632568,-0.5220000147819519,NA,0.1504242718219757,0,0,0,-0.22357311844825745,-0.8422770500183105,NA,NA,NA,0,0.44879990816116333
PA,1,1984,1,98,103,0.5212792754173279,-0.22357311844825745,150230,0.4474133551120758,0.1633649319410324,0,0,0,1,0,67511.140625,0,0.38693803548812866,0.038126587867736816,1,0.038126587867736816,0.7492994070053101,0.038126587867736816,0.0014536366797983646,5.5422206060029566e-5,2.113059736075229e-6,150230,0.875615119934082,0.8743095993995667,-0.22357311844825745,1,0,0.935504138469696,0.6486749649047852,0.6486749649047852,1,0.031161246821284294,0.7492994070053101,0.730887770652771,0.8191044926643372,0.7474393248558044,1,0.7631521224975586,1,0.794268786907196,1,NA,NA,0.730887770652771,1,1,0,-0.48500001430511475,-0.49799999594688416,-0.5099999904632568,-0.5220000147819519,NA,-0.4729999899864197,0.1532435417175293,0,0,0,-0.22357311844825745,-0.5536419153213501,-0.8422770500183105,0.8422770500183105,0.4729999899864197,0,0.8743095993995667
PA,2,1994,1,103,108,0.41959574818611145,-0.24893786013126373,82375,0.5804042816162109,-0.19102917611598969,0,0,0,1,0,60631.74609375,264.57489013671875,0.05790868401527405,-0.08040425181388855,0,0,0.8587802648544312,0.08040425181388855,0.006464843638241291,-5.198009312152863e-4,4.179420284344815e-5,49026,0.6519614458084106,0.6268978118896484,-0.19102917611598969,0,0.004185559693723917,0.9591907858848572,0.8748671412467957,0.8748671412467957,1,NA,0.8587802648544312,NA,NA,0.8799222707748413,1,0.8602842688560486,1,1,1,NA,NA,0.7743061780929565,1,1,0,-0.5509999990463257,-0.5289999842643738,-0.5059999823570251,-0.48399999737739563,NA,-0.5400000214576721,0.1638576090335846,1,0,1,-0.19102917611598969,-0.9496355056762695,-0.7852422595024109,0.7852422595024109,0.5400000214576721,NA,0.37310218811035156
PA,4,1980,1,93,98,0.2527621388435364,-0.29332175850868225,19036,0.23911656439304352,-0.2587713301181793,0,1,1,0,0,54722.6953125,7930.8251953125,0.03455042839050293,0.01387089490890503,1,0.01387089490890503,0.3669613003730774,0.01387089490890503,1.924017269629985e-4,2.6687841909733834e-6,3.701842388181831e-8,19036,0.6980956792831421,0.6963710784912109,-0.29332175850868225,0,0.1265822798013687,0.8734177350997925,0.4841911196708679,0.4841911196708679,0,NA,0.3669613003730774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-0.03700000047683716,NA,NA,NA,NA,-0.03700000047683716,NA,0,1,0,-0.29332175850868225,-0.0795544981956482,NA,NA,0.03700000047683716,0,0.6963710784912109
PA,4,1992,1,103,108,0.2213572859764099,-0.29798465967178345,64660,0.45385217666625977,-0.14368321001529694,0,0,0,1,0,92551.9921875,1754.1561279296875,0.1543014496564865,-0.17216500639915466,0,0,0.7938324809074402,0.17216500639915466,0.029640790075063705,-0.005103106610476971,8.785764221101999e-4,24750,0.7655786275863647,0.7231853008270264,-0.14368321001529694,0,0.018221229314804077,0.9613803029060364,0.5346485376358032,NA,1,NA,0.7938324809074402,NA,NA,0.6417004466056824,1,0.6422373056411743,1,0.638907790184021,1,0.4099072515964508,0,NA,NA,0,1,-0.3089999854564667,-0.3089999854564667,-0.3089999854564667,-0.3089999854564667,0.5809999704360962,NA,0.5510116815567017,0,0,0,-0.14368321001529694,-0.1699318289756775,NA,NA,NA,0,0.27681466937065125
PA,5,1996,0,103,108,0.1841229498386383,0.11686978489160538,64237,0.3773714303970337,0.1081259623169899,1,1,0,0,0,96823.7890625,58311.02734375,0.008743822574615479,-0.17208406329154968,0,0,0.602824866771698,0.17208406329154968,0.02961292490363121,-0.005095912609249353,8.769253036007285e-4,53575,0.5135703682899475,0.5452500581741333,0.1081259623169899,0,0.3602657616138458,0.5982110500335693,0.44136136770248413,0.44136136770248413,1,NA,0.602824866771698,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,0,1,0.46700000762939453,0.4749999940395355,0.4830000102519989,NA,NA,0.23199999332427979,0.7004592418670654,1,1,1,0.1081259623169899,0.5610381960868835,0.3770972490310669,0.3770972490310669,0.23199999332427979,0,0.4547499418258667
PA,6,2010,1,108,1000,0.5084087252616882,-0.31804800033569336,12504,0.49159130454063416,-0.2974073886871338,0,1,1,0,0,42562.4921875,1498.46826171875,0.02064061164855957,0.008408725261688232,1,0.008408725261688232,0.4289751350879669,0.008408725261688232,7.070665742503479e-5,5.945528869233385e-7,4.999431979513247e-9,12504,0.19230769574642181,0.22450445592403412,-0.31804800033569336,0,0.029493305832147598,0.8377278447151184,0.5529292821884155,0.5529292821884155,0,NA,0.4289751350879669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47898948192596436,0,0,1,0.47999998927116394,NA,NA,NA,NA,0.4449999928474426,NA,0,1,0,-0.31804800033569336,0.22395041584968567,0.23006080090999603,0.23006080090999603,0.4449999928474426,NA,0.22450445592403412
PA,10,1998,0,103,108,0.237648606300354,0.18145009875297546,2000,0.43712204694747925,0.14898346364498138,1,1,0,0,0,122716.875,80382.90625,0.03246663510799408,-0.14780831336975098,0,0,0.5018095374107361,0.14780831336975098,0.021847298368811607,-0.003229212248697877,4.7730442020110786e-4,19595,0.05882352963089943,0.09261403232812881,0.14898346364498138,0,0.36299511790275574,0.5541679263114929,0.4709659516811371,0.4709659516811371,1,NA,0.5018095374107361,NA,NA,0.5257992744445801,1,NA,NA,NA,NA,NA,NA,0.6227086186408997,1,0,1,0.47999998927116394,0.47999998927116394,NA,NA,NA,0.20000000298023224,0.7592561841011047,0,1,1,0.14898346364498138,0.5468816161155701,0.21508285403251648,0.21508285403251648,0.20000000298023224,0,0.9073859453201294
PA,11,1980,1,93,98,0.2893167734146118,-0.31466785073280334,250,0.4080002009868622,-0.29150205850601196,0,0,0,0,1,62383.87109375,7930.8251953125,0.023165792226791382,-0.08510008454322815,0,0,0.48081785440444946,0.08510008454322815,0.007242024410516024,-6.162968929857016e-4,5.244691783445887e-5,27010,0.011927480809390545,0.009170946665108204,-0.29150205850601196,1,0.10874292999505997,0.85537189245224,0.4597730338573456,0.4597730338573456,0,NA,0.48081785440444946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.10400000214576721,NA,NA,NA,NA,-0.34549999237060547,NA,1,0,1,-0.29150205850601196,0.07701502740383148,NA,NA,0.34549999237060547,0,0.9908290505409241
PA,11,1984,1,98,103,0.4303857684135437,-0.31466785073280334,41692,0.46883654594421387,-0.04824700579047203,0,0,0,1,0,110697.4921875,8804.32421875,0.266420841217041,-0.02138000726699829,0,0,0.5857218503952026,0.02138000726699829,4.5710470294579864e-4,-9.772901648830157e-6,2.0894471219889965e-7,13250,0.8339037895202637,0.758836567401886,-0.04824700579047203,0,0.07178609073162079,0.9025723338127136,0.45668917894363403,0.45668917894363403,1,0.10874292999505997,0.5857218503952026,0.48081785440444946,0.85537189245224,0.7061058878898621,1,1,1,1,1,NA,NA,0.5351956486701965,1,0,1,-0.2919999957084656,-0.29499998688697815,-0.296999990940094,-0.29899999499320984,NA,-0.4020000100135803,0.7695530652999878,0,0,0,-0.04824700579047203,-0.15791055560112,-0.5560498237609863,0.5560498237609863,0.4020000100135803,0,0.24116340279579163
PA,12,1982,1,98,103,0.3833082616329193,-0.11511829495429993,53560,0.5169847011566162,-0.03750290349125862,0,0,0,0,1,97656.6015625,0,0.0776153951883316,-0.0742405354976654,0,0,0.6399811506271362,0.0742405354976654,0.0055116573348641396,-4.091883893124759e-4,3.037836358998902e-5,65125,0.44315284490585327,0.45127859711647034,-0.03750290349125862,1,0,0.9389878511428833,0.5098435878753662,NA,1,NA,0.6399811506271362,NA,NA,0.7004638910293579,1,0.6742115020751953,1,1,1,0.6173704862594604,1,NA,NA,0,1,-0.2639999985694885,-0.26100000739097595,-0.257999986410141,-0.2540000081062317,-0.25099998712539673,NA,0.594495952129364,1,0,1,-0.03750290349125862,-0.2421519160270691,NA,NA,NA,0,0.548721432685852
PA,12,2002,1,108,1000,0.3579725921154022,-0.19043299555778503,138852,0.6420274376869202,-0.03750290349125862,0,0,0,0,1,112246.5234375,129.3196258544922,0.1529300957918167,-0.14202740788459778,0,0,0.7348345518112183,0.14202740788459778,0.02017178386449814,-0.0028649463783949614,4.0690088644623756e-4,244263,0.3782332241535187,0.36242902278900146,-0.03750290349125862,1,0.0010521463118493557,0.9132393002510071,0.5024747252464294,NA,1,NA,0.7348345518112183,NA,NA,1,1,0.6079849004745483,1,0.578520655632019,1,0.5077905058860779,1,NA,NA,0,1,-0.23100000619888306,-0.22699999809265137,-0.2240000069141388,-0.24950000643730164,-0.27799999713897705,NA,0.4605361819267273,1,0,1,-0.03750290349125862,-0.1990383118391037,NA,NA,NA,0,0.6375709772109985
PA,13,2002,0,108,1000,0.4482978284358978,0.3327764868736267,3000,0.5517021417617798,0.19192619621753693,0,1,1,0,0,17981.240234375,3632.57373046875,0.14085029065608978,-0.05170217156410217,0,0,0.4816317856311798,0.05170217156410217,0.002673114649951458,-1.3820582535117865e-4,7.145541530917399e-6,77500,0.29411765933036804,0.03726708143949509,0.19192619621753693,0,0.14705882966518402,0.7279411554336548,0.5778282880783081,NA,0,NA,0.4816317856311798,NA,NA,0.42548030614852905,0,0.33874183893203735,0,0.3548251986503601,0,0.4365842938423157,0,NA,NA,0,1,-0.32199999690055847,-0.31299999356269836,-0.31299999356269836,-0.31299999356269836,-0.31299999356269836,NA,0.21024970710277557,1,0,0,0.19192619621753693,-0.45823439955711365,NA,NA,NA,1,0.9627329111099243
PA,13,2004,1,108,1000,0.52231365442276,-0.19072219729423523,125522,0.47768634557724,-0.11434423178434372,1,1,0,0,0,214458.703125,794933.4375,0.07637796550989151,0.02231365442276001,1,0.02231365442276001,0.574519693851471,0.02231365442276001,4.978991928510368e-4,1.1109949809906539e-5,2.4790358565951465e-7,125522,0.8935539126396179,0.8996574282646179,-0.19072219729423523,0,0.780367374420166,0.21052902936935425,0.5778282880783081,0.5778282880783081,1,NA,0.574519693851471,NA,NA,0.6612581610679626,1,0.6451748013496399,1,0.5634157061576843,1,NA,NA,0.5183682441711426,1,0,1,-0.31299999356269836,-0.31299999356269836,-0.31299999356269836,-0.31299999356269836,NA,-0.32199999690055847,0.1787947714328766,1,0,1,-0.19072219729423523,-0.4611565172672272,-0.45823439955711365,0.45823439955711365,0.32199999690055847,1,0.8996574282646179
PA,14,1980,1,93,98,0.5731313228607178,-0.14610649645328522,14037,0.3143250346183777,-0.022290853783488274,1,1,0,0,0,46066.9921875,4438.08984375,0.1238156408071518,0.14581352472305298,1,0.14581352472305298,0.6994120478630066,0.14581352472305298,0.021261584013700485,0.0031002264004200697,4.520549555309117e-4,14037,0.6680821776390076,0.6528837084770203,-0.14610649645328522,0,0.08611615747213364,0.8938782811164856,0.5820033550262451,0.5820033550262451,1,NA,0.6994120478630066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-0.5019999742507935,NA,NA,NA,NA,-0.42399999499320984,NA,1,0,1,-0.14610649645328522,-0.7134820222854614,NA,NA,0.42399999499320984,0,0.6528837084770203
PA,15,1998,0,103,108,0.2712688148021698,0.22035445272922516,24700,0.2349342256784439,0.13780660927295685,1,1,0,0,0,109649.28125,92219.671875,0.08254784345626831,0.03588932752609253,1,0.03588932752609253,0.549905002117157,0.03588932752609253,0.001288043800741434,4.622702545020729e-5,1.6590569202890038e-6,24700,0.4551425576210022,0.4548886716365814,0.22035445272922516,0,0.4177108407020569,0.496658593416214,0.522026538848877,0.522026538848877,1,NA,0.549905002117157,NA,NA,0.5325042009353638,1,NA,NA,NA,NA,NA,NA,0.431007444858551,0,0,1,0.8270000219345093,0.8270000219345093,NA,NA,NA,-0.23600000143051147,0.7068614959716797,1,0,0,0.22035445272922516,0.8327100872993469,-0.5347104668617249,0.5347104668617249,0.23600000143051147,0,0.4548886716365814
PA,16,1996,0,103,108,0.45179593563079834,0.12169883400201797,42312,0.26093921065330505,-0.011578420177102089,1,1,0,0,0,74684.765625,8246.8447265625,0.13327725231647491,0.1338903307914734,1,0.1338903307914734,0.6130255460739136,0.1338903307914734,0.017926620319485664,0.00240020127967,3.213637392036617e-4,42312,0.6602994203567505,0.6801260113716125,0.12169883400201797,0,0.09390651434659958,0.8504325151443481,0.39365172386169434,0.39365172386169434,1,NA,0.6130255460739136,NA,NA,0.7052592039108276,1,0.6694822311401367,1,NA,NA,NA,NA,0.6971525549888611,1,1,0,0.6610000133514404,0.6790000200271606,0.6959999799728394,NA,NA,0.6579999923706055,0.47621408104896545,0,1,1,0.12169883400201797,0.612722635269165,0.7895091772079468,0.7895091772079468,0.6579999923706055,0,0.6801260113716125
PA,18,1994,0,103,108,0.3384876549243927,0.1224401667714119,6871,0.35567474365234375,0.0801965743303299,1,1,0,0,0,35460.08984375,61328.4609375,0.042243592441082,-0.012379705905914307,0,0,0.4517868161201477,0.012379705905914307,1.5325711865443736e-4,-1.8972780253534438e-6,2.3487745082206857e-8,6875,0.4998430907726288,0.49985450506210327,0.0801965743303299,0,0.5804771184921265,0.3356316387653351,0.5590327978134155,0.5590327978134155,0,NA,0.4517868161201477,NA,NA,0.4189800024032593,0,0.32383471727371216,0,0.30586540699005127,0,NA,NA,0.6144272089004517,1,0,1,-0.19699999690055847,-0.22300000488758087,-0.24899999797344208,-0.2759999930858612,NA,0.3009999990463257,0.2936432957649231,0,0,0,0.0801965743303299,-0.4922058880329132,0.4758079946041107,0.4758079946041107,0.3009999990463257,0,0.5001454949378967
PA,18,1994,1,103,108,0.18029507994651794,-0.286028116941452,35650,0.19845034182071686,-0.11603913456201553,1,1,0,0,0,118512.796875,47226.62109375,0.1699889898300171,-0.023967653512954712,0,0,0.5482131838798523,0.023967653512954712,5.744484369643033e-4,-1.3768180906481575e-5,3.299909678844415e-7,15900,0.7052423357963562,0.6915615797042847,-0.11603913456201553,0,0.2721700370311737,0.6829968690872192,0.5590327978134155,0.5590327978134155,1,NA,0.5482131838798523,NA,NA,0.5810199975967407,1,0.6761652827262878,1,0.6941345930099487,1,NA,NA,0.38557279109954834,0,0,1,-0.19699999690055847,-0.22300000488758087,-0.24899999797344208,-0.2759999930858612,NA,0.3009999990463257,0.2936432957649231,0,0,0,-0.11603913456201553,-0.4922058880329132,0.4758079946041107,0.4758079946041107,0.3009999990463257,0,0.30843842029571533
PA,19,2000,0,103,108,0.29016268253326416,0.1635747104883194,10750,0.3332659900188446,0.019598620012402534,1,1,0,0,0,5882.2587890625,3415.505126953125,0.143976092338562,-0.03456959128379822,0,0,0.7327455878257751,0.03456959128379822,0.0011950565967708826,-4.131261812290177e-5,1.428160430805292e-6,0,1,1,0.019598620012402534,0,0.3511236011981964,0.6047128438949585,0.4027124047279358,0.4027124047279358,1,NA,0.7327455878257751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7032918930053711,1,0,1,0.38600000739097595,NA,NA,NA,NA,0.375,0.8267143368721008,1,1,1,0.019598620012402534,0.5266657471656799,0.666226863861084,0.666226863861084,0.375,0,0
PA,20,1994,1,103,108,0.5392841100692749,-0.19043299555778503,44500,0.3065730631351471,0.02326790802180767,1,1,0,0,0,97584.0390625,47576.73828125,0.21370090544223785,0.13755935430526733,1,0.13755935430526733,0.5309213399887085,0.13755935430526733,0.018922576680779457,0.0026029774453490973,3.580638731364161e-4,44500,0.9506579041481018,0.9427965879440308,-0.19043299555778503,0,0.31320467591285706,0.6424100995063782,0.5990603566169739,0.5990603566169739,1,NA,0.5309213399887085,NA,NA,0.5389499664306641,1,1,1,0.6437591910362244,1,NA,NA,0.5073005557060242,1,0,1,-0.25600001215934753,-0.25600001215934753,-0.25600001215934753,-0.25600001215934753,NA,-0.061000000685453415,0.4969545602798462,1,0,1,-0.19043299555778503,-0.55182647705078125,0.05968938767910004,0.05968938767910004,0.061000000685453415,0,0.9427965879440308
PA,21,1982,1,98,103,0.4750673174858093,-0.2897142171859741,40355,0.3318561911582947,0.09371264278888702,1,1,0,0,0,98496.3359375,1611.740966796875,0.38342684507369995,0.08873897790908813,1,0.08873897790908813,0.49771660566329956,0.08873897790908813,0.007874606177210808,6.9878448266536e-4,6.200942152645439e-5,40355,0.5592836737632751,0.528899073600769,-0.2897142171859741,0,0.012722509913146496,0.7774950265884399,0.4879370927810669,NA,0,NA,0.49771660566329956,NA,NA,0.3428425192832947,0,0.19148626923561096,0,0.21256940066814423,0,0,0,NA,NA,0,1,0.10700000077486038,0.13500000536441803,0.16300000250339508,0.19099999964237213,0.21899999678134918,NA,0.8784357309341431,1,1,1,-0.2897142171859741,0.12852632999420166,NA,NA,NA,0,0.528899073600769
PA,21,1994,1,103,108,0.22734998166561127,-0.310958594083786,13700,0.16474775969982147,0.09371264278888702,1,1,0,0,0,94541.4296875,55319.96484375,0.40467125177383423,0.0798298716545105,1,0.0798298716545105,0.48667603731155396,0.0798298716545105,0.00637280847877264,5.087404861114919e-4,4.061268555233255e-5,13700,0.8382838368415833,0.8482972383499146,-0.310958594083786,0,0.33943548798561096,0.5800928473472595,0.5571036338806152,0.5571036338806152,0,0.012722509913146496,0.48667603731155396,0.49771660566329956,0.7774950265884399,0.49319279193878174,0,0.36960506439208984,0,0.3916518986225128,0,NA,NA,0.3196031153202057,0,0,1,0.4410000145435333,0.453000009059906,0.4650000035762787,0.47699999809265137,NA,0.24699999392032623,0.7963589429855347,0,1,0,-0.310958594083786,0.29733890295028687,0.4273204803466797,0.4273204803466797,0.24699999392032623,0,0.8482972383499146
RI,1,1988,1,98,103,0.44864362478256226,-0.3299107849597931,7750,0.5513563752174377,-0.042218346148729324,0,0,0,1,0,156663.234375,607.6500244140625,0.28769242763519287,-0.051356375217437744,0,0,0.44367167353630066,0.051356375217437744,0.002637477358803153,-1.3545127876568586e-4,6.9562865974148735e-6,148147,0.04330763593316078,0.04971231147646904,-0.042218346148729324,1,0.003510541282594204,0.9050813317298889,0.5348734855651855,0.5348734855651855,0,NA,0.44367167353630066,NA,NA,0.44839784502983093,0,NA,NA,NA,NA,NA,NA,0.5768949389457703,1,0,1,0.11500000208616257,0.11500000208616257,NA,NA,NA,-0.3540000021457672,0.4767536222934723,1,0,1,-0.042218346148729324,0.6259758472442627,-0.5268616676330566,0.5268616676330566,0.3540000021457672,NA,0.9502876996994019
